,station,date,prcp,tobs
665,USC00519397,2012-01-10,0.0,71
666,USC00519397,2012-01-11,0.0,65
667,USC00519397,2012-01-12,0.0,66
668,USC00519397,2012-01-14,0.0,61
669,USC00519397,2012-01-15,0.0,74
670,USC00519397,2012-01-16,0.04,75
671,USC00519397,2012-01-17,0.0,75
672,USC00519397,2012-01-18,0.0,75
673,USC00519397,2012-01-19,0.02,68
674,USC00519397,2012-01-20,0.0,73
675,USC00519397,2012-01-21,0.0,74
676,USC00519397,2012-01-22,0.0,74
677,USC00519397,2012-01-23,0.0,67
678,USC00519397,2012-01-24,0.0,66
679,USC00519397,2012-01-25,0.0,69
680,USC00519397,2012-01-26,0.0,74
681,USC00519397,2012-01-27,0.04,68
682,USC00519397,2012-01-28,0.03,72
683,USC00519397,2012-01-29,1.03,72
684,USC00519397,2012-01-30,0.01,71
685,USC00519397,2012-01-31,0.0,71
686,USC00519397,2012-02-01,0.0,66
687,USC00519397,2012-02-02,0.0,72
688,USC00519397,2012-02-03,0.0,63
689,USC00519397,2012-02-04,0.0,65
690,USC00519397,2012-02-05,0.0,69
691,USC00519397,2012-02-06,0.0,71
692,USC00519397,2012-02-07,0.37,71
693,USC00519397,2012-02-08,0.28,65
694,USC00519397,2012-02-09,0.01,61
695,USC00519397,2012-02-10,0.0,71
696,USC00519397,2012-02-11,0.0,72
697,USC00519397,2012-02-12,0.0,72
698,USC00519397,2012-02-13,0.04,72
699,USC00519397,2012-02-14,0.01,65
700,USC00519397,2012-02-15,0.0,66
701,USC00519397,2012-02-16,0.0,73
702,USC00519397,2012-02-17,0.0,73
703,USC00519397,2012-02-18,0.04,71
704,USC00519397,2012-02-19,0.01,72
705,USC00519397,2012-02-20,0.0,73
706,USC00519397,2012-02-21,0.0,72
707,USC00519397,2012-02-22,0.0,73
708,USC00519397,2012-02-23,0.0,77
709,USC00519397,2012-02-24,0.0,67
710,USC00519397,2012-02-25,0.0,69
711,USC00519397,2012-02-26,0.05,73
712,USC00519397,2012-02-27,0.06,72
713,USC00519397,2012-02-28,0.0,73
714,USC00519397,2012-02-29,0.0,74
715,USC00519397,2012-03-01,0.06,73
716,USC00519397,2012-03-02,0.0,67
717,USC00519397,2012-03-03,0.03,71
718,USC00519397,2012-03-04,0.01,72
719,USC00519397,2012-03-05,1.08,67
720,USC00519397,2012-03-06,4.0,69
721,USC00519397,2012-03-07,2.42,67
722,USC00519397,2012-03-08,0.02,69
723,USC00519397,2012-03-09,0.19,66
724,USC00519397,2012-03-10,0.06,73
725,USC00519397,2012-03-11,0.0,74
726,USC00519397,2012-03-12,0.03,71
727,USC00519397,2012-03-13,0.0,72
728,USC00519397,2012-03-14,0.0,73
729,USC00519397,2012-03-15,0.0,71
730,USC00519397,2012-03-16,0.05,72
731,USC00519397,2012-03-17,0.0,73
732,USC00519397,2012-03-18,0.0,72
733,USC00519397,2012-03-19,0.0,73
734,USC00519397,2012-03-20,0.0,69
735,USC00519397,2012-03-21,0.0,73
736,USC00519397,2012-03-22,0.03,74
737,USC00519397,2012-03-23,0.01,72
738,USC00519397,2012-03-24,0.0,74
739,USC00519397,2012-03-25,0.0,74
740,USC00519397,2012-03-26,0.11,72
741,USC00519397,2012-03-27,0.03,70
742,USC00519397,2012-03-28,0.02,71
743,USC00519397,2012-03-29,0.0,72
744,USC00519397,2012-03-30,0.0,73
745,USC00519397,2012-03-31,0.0,74
746,USC00519397,2012-04-01,0.0,73
747,USC00519397,2012-04-02,0.0,74
748,USC00519397,2012-04-03,0.0,75
749,USC00519397,2012-04-04,0.0,74
750,USC00519397,2012-04-05,0.19,74
751,USC00519397,2012-04-06,0.0,74
752,USC00519397,2012-04-07,0.03,74
753,USC00519397,2012-04-08,0.0,74
754,USC00519397,2012-04-09,0.07,72
755,USC00519397,2012-04-10,0.05,69
756,USC00519397,2012-04-11,0.06,71
757,USC00519397,2012-04-12,0.0,70
758,USC00519397,2012-04-13,0.03,71
759,USC00519397,2012-04-14,0.0,70
760,USC00519397,2012-04-15,0.01,75
761,USC00519397,2012-04-16,0.01,75
762,USC00519397,2012-04-17,0.0,75
763,USC00519397,2012-04-18,0.0,75
764,USC00519397,2012-04-19,0.0,75
765,USC00519397,2012-04-20,0.0,75
766,USC00519397,2012-04-21,0.01,74
767,USC00519397,2012-04-22,0.04,69
768,USC00519397,2012-04-23,0.03,73
769,USC00519397,2012-04-24,0.0,73
770,USC00519397,2012-04-25,0.0,75
771,USC00519397,2012-04-26,0.0,74
772,USC00519397,2012-04-27,0.0,75
773,USC00519397,2012-04-28,0.0,76
774,USC00519397,2012-04-29,0.0,75
775,USC00519397,2012-04-30,0.0,75
776,USC00519397,2012-05-01,0.0,75
777,USC00519397,2012-05-02,0.0,75
778,USC00519397,2012-05-03,0.0,75
779,USC00519397,2012-05-04,0.0,75
780,USC00519397,2012-05-05,0.04,74
781,USC00519397,2012-05-06,0.0,75
782,USC00519397,2012-05-07,0.0,74
783,USC00519397,2012-05-08,0.0,75
784,USC00519397,2012-05-09,0.0,74
785,USC00519397,2012-05-10,0.0,74
786,USC00519397,2012-05-11,0.0,75
787,USC00519397,2012-05-12,0.0,75
788,USC00519397,2012-05-13,0.0,72
789,USC00519397,2012-05-14,0.0,74
790,USC00519397,2012-05-15,0.0,74
791,USC00519397,2012-05-16,0.0,75
792,USC00519397,2012-05-17,0.0,76
793,USC00519397,2012-05-18,0.0,77
794,USC00519397,2012-05-19,0.0,77
795,USC00519397,2012-05-20,0.0,77
796,USC00519397,2012-05-21,0.0,76
797,USC00519397,2012-05-22,0.0,77
798,USC00519397,2012-05-23,0.0,76
799,USC00519397,2012-05-24,0.0,78
800,USC00519397,2012-05-25,0.0,77
801,USC00519397,2012-05-26,0.0,76
802,USC00519397,2012-05-27,0.0,76
803,USC00519397,2012-05-28,0.0,77
804,USC00519397,2012-05-29,0.0,76
805,USC00519397,2012-05-30,0.0,76
806,USC00519397,2012-05-31,0.01,73
807,USC00519397,2012-06-01,0.02,76
808,USC00519397,2012-06-02,0.02,76
809,USC00519397,2012-06-03,0.0,75
810,USC00519397,2012-06-04,0.0,77
811,USC00519397,2012-06-05,0.0,77
812,USC00519397,2012-06-06,0.0,76
813,USC00519397,2012-06-07,0.0,78
814,USC00519397,2012-06-10,0.0,77
815,USC00519397,2012-06-11,0.0,76
816,USC00519397,2012-06-12,0.0,76
817,USC00519397,2012-06-13,0.0,77
818,USC00519397,2012-06-14,0.0,77
819,USC00519397,2012-06-15,0.0,78
820,USC00519397,2012-06-16,0.0,77
821,USC00519397,2012-06-17,0.0,77
822,USC00519397,2012-06-18,0.0,77
823,USC00519397,2012-06-19,0.0,76
824,USC00519397,2012-06-20,0.0,75
825,USC00519397,2012-06-21,0.0,76
826,USC00519397,2012-06-22,0.0,76
827,USC00519397,2012-06-23,0.0,77
828,USC00519397,2012-06-24,0.0,76
829,USC00519397,2012-06-25,0.03,73
830,USC00519397,2012-06-26,0.15,73
831,USC00519397,2012-06-27,0.01,75
832,USC00519397,2012-06-28,0.0,77
833,USC00519397,2012-06-29,0.05,76
834,USC00519397,2012-06-30,0.0,77
835,USC00519397,2012-07-01,0.0,76
836,USC00519397,2012-07-02,0.0,77
837,USC00519397,2012-07-03,0.04,74
838,USC00519397,2012-07-04,0.01,77
839,USC00519397,2012-07-05,0.03,77
840,USC00519397,2012-07-06,0.0,78
841,USC00519397,2012-07-07,0.04,76
842,USC00519397,2012-07-08,0.0,77
843,USC00519397,2012-07-10,0.0,76
844,USC00519397,2012-07-11,0.0,76
845,USC00519397,2012-07-12,0.0,76
846,USC00519397,2012-07-13,0.0,77
847,USC00519397,2012-07-14,0.0,78
848,USC00519397,2012-07-15,0.0,77
849,USC00519397,2012-07-16,0.01,78
850,USC00519397,2012-07-17,0.0,78
851,USC00519397,2012-07-18,0.0,78
852,USC00519397,2012-07-19,0.0,75
853,USC00519397,2012-07-20,0.0,77
854,USC00519397,2012-07-21,0.0,76
855,USC00519397,2012-07-22,0.0,76
856,USC00519397,2012-07-23,0.0,79
857,USC00519397,2012-07-24,0.0,77
858,USC00519397,2012-07-25,0.0,77
859,USC00519397,2012-07-26,0.02,77
860,USC00519397,2012-07-27,0.0,77
861,USC00519397,2012-07-28,0.0,77
862,USC00519397,2012-07-29,0.01,73
863,USC00519397,2012-07-30,0.01,78
864,USC00519397,2012-07-31,0.0,78
865,USC00519397,2012-08-01,0.0,79
866,USC00519397,2012-08-02,0.0,78
867,USC00519397,2012-08-03,0.0,78
868,USC00519397,2012-08-04,0.0,78
869,USC00519397,2012-08-05,0.0,78
870,USC00519397,2012-08-06,0.0,77
871,USC00519397,2012-08-07,0.0,77
872,USC00519397,2012-08-08,0.02,78
873,USC00519397,2012-08-09,0.0,78
874,USC00519397,2012-08-10,0.0,76
875,USC00519397,2012-08-11,0.0,75
876,USC00519397,2012-08-12,0.0,78
877,USC00519397,2012-08-13,0.0,78
878,USC00519397,2012-08-14,0.0,77
879,USC00519397,2012-08-15,0.01,79
880,USC00519397,2012-08-16,0.0,78
881,USC00519397,2012-08-17,0.0,78
882,USC00519397,2012-08-20,0.0,79
883,USC00519397,2012-08-21,0.0,77
884,USC00519397,2012-08-22,0.03,77
885,USC00519397,2012-08-23,0.0,78
886,USC00519397,2012-08-24,0.0,78
887,USC00519397,2012-08-25,0.0,78
888,USC00519397,2012-08-26,0.0,78
889,USC00519397,2012-08-27,0.02,73
890,USC00519397,2012-08-28,1.0,75
891,USC00519397,2012-08-29,0.02,78
892,USC00519397,2012-08-30,0.04,78
893,USC00519397,2012-08-31,0.0,78
894,USC00519397,2012-09-01,0.01,77
895,USC00519397,2012-09-02,0.04,76
896,USC00519397,2012-09-03,0.06,77
897,USC00519397,2012-09-04,0.0,77
898,USC00519397,2012-09-05,0.01,75
899,USC00519397,2012-09-06,0.04,77
900,USC00519397,2012-09-07,0.0,75
901,USC00519397,2012-09-08,0.06,78
902,USC00519397,2012-09-09,0.0,76
903,USC00519397,2012-09-10,0.0,77
904,USC00519397,2012-09-11,0.0,77
905,USC00519397,2012-09-12,0.02,76
906,USC00519397,2012-09-13,0.05,76
907,USC00519397,2012-09-14,0.04,78
908,USC00519397,2012-09-15,0.0,78
909,USC00519397,2012-09-16,0.0,77
910,USC00519397,2012-09-17,0.0,78
911,USC00519397,2012-09-18,0.06,71
912,USC00519397,2012-09-19,0.0,74
913,USC00519397,2012-09-20,0.07,76
914,USC00519397,2012-09-21,0.08,77
915,USC00519397,2012-09-22,0.0,77
916,USC00519397,2012-09-23,0.04,76
917,USC00519397,2012-09-24,0.0,77
918,USC00519397,2012-09-25,0.0,76
919,USC00519397,2012-09-26,0.01,76
920,USC00519397,2012-09-27,0.02,78
921,USC00519397,2012-09-28,0.0,78
922,USC00519397,2012-09-29,0.0,77
923,USC00519397,2012-09-30,0.02,75
924,USC00519397,2012-10-01,0.0,78
925,USC00519397,2012-10-02,0.0,74
926,USC00519397,2012-10-03,0.0,75
927,USC00519397,2012-10-04,0.0,77
928,USC00519397,2012-10-05,0.0,73
929,USC00519397,2012-10-06,0.03,73
930,USC00519397,2012-10-07,0.0,76
931,USC00519397,2012-10-08,0.0,78
932,USC00519397,2012-10-09,0.0,75
933,USC00519397,2012-10-10,0.0,75
934,USC00519397,2012-10-11,0.0,80
935,USC00519397,2012-10-12,0.0,78
936,USC00519397,2012-10-13,0.0,79
937,USC00519397,2012-10-14,0.0,78
938,USC00519397,2012-10-15,0.02,78
939,USC00519397,2012-10-16,0.0,77
940,USC00519397,2012-10-17,0.0,72
941,USC00519397,2012-10-18,0.0,75
942,USC00519397,2012-10-19,0.0,77
943,USC00519397,2012-10-20,0.0,78
944,USC00519397,2012-10-21,0.0,77
945,USC00519397,2012-10-22,0.0,76
946,USC00519397,2012-10-23,0.0,78
947,USC00519397,2012-10-24,0.0,78
948,USC00519397,2012-10-25,0.0,76
949,USC00519397,2012-10-26,0.0,76
950,USC00519397,2012-10-27,0.0,74
951,USC00519397,2012-10-28,0.02,77
952,USC00519397,2012-10-29,0.04,77
953,USC00519397,2012-10-30,0.0,76
954,USC00519397,2012-10-31,0.02,78
955,USC00519397,2012-11-01,0.0,71
956,USC00519397,2012-11-02,0.0,70
957,USC00519397,2012-11-03,0.0,74
958,USC00519397,2012-11-04,0.0,71
959,USC00519397,2012-11-05,0.0,69
960,USC00519397,2012-11-06,0.0,76
961,USC00519397,2012-11-07,0.0,77
962,USC00519397,2012-11-08,0.0,77
963,USC00519397,2012-11-09,0.03,76
964,USC00519397,2012-11-10,0.0,75
965,USC00519397,2012-11-11,0.0,76
966,USC00519397,2012-11-12,0.0,77
967,USC00519397,2012-11-13,0.06,77
968,USC00519397,2012-11-14,0.0,77
969,USC00519397,2012-11-15,0.08,75
970,USC00519397,2012-11-16,0.03,73
971,USC00519397,2012-11-17,0.01,74
972,USC00519397,2012-11-18,0.03,76
973,USC00519397,2012-11-19,0.0,75
974,USC00519397,2012-11-20,0.0,75
975,USC00519397,2012-11-21,0.0,71
976,USC00519397,2012-11-22,0.0,69
977,USC00519397,2012-11-23,0.0,71
978,USC00519397,2012-11-24,0.02,69
979,USC00519397,2012-11-25,0.0,74
980,USC00519397,2012-11-26,0.06,72
981,USC00519397,2012-11-27,0.0,74
982,USC00519397,2012-11-28,0.0,65
983,USC00519397,2012-11-29,0.0,67
984,USC00519397,2012-11-30,0.0,65
985,USC00519397,2012-12-01,0.0,65
986,USC00519397,2012-12-02,0.0,71
987,USC00519397,2012-12-03,0.0,76
988,USC00519397,2012-12-04,0.2,70
989,USC00519397,2012-12-05,0.01,76
990,USC00519397,2012-12-08,0.0,69
991,USC00519397,2012-12-09,0.0,74
992,USC00519397,2012-12-10,0.0,76
993,USC00519397,2012-12-11,0.0,74
994,USC00519397,2012-12-12,0.0,73
995,USC00519397,2012-12-13,0.14,73
996,USC00519397,2012-12-14,0.09,74
997,USC00519397,2012-12-15,0.01,73
998,USC00519397,2012-12-16,0.02,73
999,USC00519397,2012-12-17,0.02,73
1000,USC00519397,2012-12-18,0.12,74
1001,USC00519397,2012-12-19,0.0,74
1002,USC00519397,2012-12-20,0.1,71
1003,USC00519397,2012-12-21,0.0,73
1004,USC00519397,2012-12-22,0.0,72
1005,USC00519397,2012-12-23,0.0,64
1006,USC00519397,2012-12-24,0.0,66
1007,USC00519397,2012-12-26,0.03,73
1008,USC00519397,2012-12-27,0.0,72
1009,USC00519397,2012-12-28,0.0,65
1010,USC00519397,2012-12-29,0.0,64
1011,USC00519397,2012-12-30,0.0,69
1012,USC00519397,2012-12-31,0.04,68
1013,USC00519397,2013-01-01,0.02,71
1014,USC00519397,2013-01-02,0.13,71
1015,USC00519397,2013-01-03,0.23,69
1016,USC00519397,2013-01-04,0.04,72
1017,USC00519397,2013-01-05,0.03,72
1018,USC00519397,2013-01-06,0.04,73
1019,USC00519397,2013-01-07,0.04,72
1020,USC00519397,2013-01-08,0.0,72
1021,USC00519397,2013-01-09,0.09,71
1022,USC00519397,2013-01-12,0.0,70
1023,USC00519397,2013-01-13,0.0,68
1024,USC00519397,2013-01-14,0.0,74
1025,USC00519397,2013-01-15,0.4,63
1026,USC00519397,2013-01-16,0.0,58
1027,USC00519397,2013-01-17,0.0,62
1028,USC00519397,2013-01-18,0.0,60
1029,USC00519397,2013-01-19,0.0,60
1030,USC00519397,2013-01-20,0.0,67
1031,USC00519397,2013-01-21,0.0,71
1032,USC00519397,2013-01-22,0.0,70
1033,USC00519397,2013-01-23,0.0,71
1034,USC00519397,2013-01-24,0.14,68
1035,USC00519397,2013-01-25,0.43,64
1036,USC00519397,2013-01-26,0.0,65
1037,USC00519397,2013-01-27,0.0,73
1038,USC00519397,2013-01-28,1.13,66
1039,USC00519397,2013-01-29,0.04,68
1040,USC00519397,2013-01-30,0.0,64
1041,USC00519397,2013-01-31,0.0,71
1042,USC00519397,2013-02-01,0.0,71
1043,USC00519397,2013-02-02,0.0,72
1044,USC00519397,2013-02-03,0.0,67
1045,USC00519397,2013-02-04,0.0,71
1046,USC00519397,2013-02-05,0.0,71
1047,USC00519397,2013-02-06,0.04,70
1048,USC00519397,2013-02-07,0.04,71
1049,USC00519397,2013-02-08,0.0,72
1050,USC00519397,2013-02-09,0.01,67
1051,USC00519397,2013-02-10,0.0,72
1052,USC00519397,2013-02-11,0.0,70
1053,USC00519397,2013-02-12,0.0,70
1054,USC00519397,2013-02-13,0.0,69
1055,USC00519397,2013-02-14,0.0,69
1056,USC00519397,2013-02-15,0.0,71
1057,USC00519397,2013-02-16,0.0,71
1058,USC00519397,2013-02-17,0.0,71
1059,USC00519397,2013-02-18,0.0,71
1060,USC00519397,2013-02-19,0.09,71
1061,USC00519397,2013-02-20,0.09,71
1062,USC00519397,2013-02-21,0.07,71
1063,USC00519397,2013-02-22,0.31,72
1064,USC00519397,2013-02-23,0.15,71
1065,USC00519397,2013-02-24,0.04,71
1066,USC00519397,2013-02-25,0.0,71
1067,USC00519397,2013-02-26,0.01,71
1068,USC00519397,2013-02-27,0.03,71
1069,USC00519397,2013-02-28,0.0,72
1070,USC00519397,2013-03-01,0.0,71
1071,USC00519397,2013-03-02,0.0,72
1072,USC00519397,2013-03-03,0.0,72
1073,USC00519397,2013-03-04,0.0,70
1074,USC00519397,2013-03-05,0.0,71
1075,USC00519397,2013-03-06,0.0,71
1076,USC00519397,2013-03-07,0.0,65
1077,USC00519397,2013-03-08,0.0,64
1078,USC00519397,2013-03-09,0.02,73
1079,USC00519397,2013-03-10,1.29,68
1080,USC00519397,2013-03-11,0.8,63
1081,USC00519397,2013-03-12,0.01,66
1082,USC00519397,2013-03-13,0.0,63
1083,USC00519397,2013-03-14,0.0,66
1084,USC00519397,2013-03-15,0.0,64
1085,USC00519397,2013-03-16,0.0,69
1086,USC00519397,2013-03-17,0.0,62
1087,USC00519397,2013-03-18,0.0,64
1088,USC00519397,2013-03-19,0.0,66
1089,USC00519397,2013-03-20,0.0,69
1090,USC00519397,2013-03-21,0.0,71
1091,USC00519397,2013-03-22,0.0,74
1092,USC00519397,2013-03-23,0.02,72
1093,USC00519397,2013-03-24,0.0,71
1094,USC00519397,2013-03-25,0.32,68
1095,USC00519397,2013-03-26,0.0,69
1096,USC00519397,2013-03-27,0.0,71
1097,USC00519397,2013-03-28,0.3,72
1098,USC00519397,2013-03-29,0.06,70
1099,USC00519397,2013-03-30,0.01,70
1100,USC00519397,2013-03-31,0.25,64
1101,USC00519397,2013-04-01,0.0,63
1102,USC00519397,2013-04-02,0.0,61
1103,USC00519397,2013-04-03,0.0,67
1104,USC00519397,2013-04-04,0.0,68
1105,USC00519397,2013-04-05,0.0,73
1106,USC00519397,2013-04-06,0.03,74
1107,USC00519397,2013-04-07,0.0,71
1108,USC00519397,2013-04-08,0.0,74
1109,USC00519397,2013-04-09,0.0,74
1110,USC00519397,2013-04-10,0.0,74
1111,USC00519397,2013-04-11,0.01,77
1112,USC00519397,2013-04-12,0.0,75
1113,USC00519397,2013-04-13,0.0,75
1114,USC00519397,2013-04-14,0.0,76
1115,USC00519397,2013-04-15,0.8,72
1116,USC00519397,2013-04-16,0.08,70
1117,USC00519397,2013-04-17,0.0,77
1118,USC00519397,2013-04-18,0.0,75
1119,USC00519397,2013-04-19,0.01,75
1120,USC00519397,2013-04-20,0.0,74
1121,USC00519397,2013-04-21,0.0,73
1122,USC00519397,2013-04-22,0.05,73
1123,USC00519397,2013-04-23,0.01,76
1124,USC00519397,2013-04-24,0.55,70
1125,USC00519397,2013-04-25,0.01,76
1126,USC00519397,2013-04-26,0.0,76
1127,USC00519397,2013-04-27,0.0,74
1128,USC00519397,2013-04-28,0.0,72
1129,USC00519397,2013-04-29,0.0,76
1130,USC00519397,2013-04-30,0.0,74
1131,USC00519397,2013-05-01,0.0,78
1132,USC00519397,2013-05-02,0.0,75
1133,USC00519397,2013-05-03,0.0,84
1134,USC00519397,2013-05-04,0.14,69
1135,USC00519397,2013-05-05,0.12,69
1136,USC00519397,2013-05-06,0.09,75
1137,USC00519397,2013-05-07,0.0,72
1138,USC00519397,2013-05-08,0.0,73
1139,USC00519397,2013-05-09,0.0,77
1140,USC00519397,2013-05-10,0.0,77
1141,USC00519397,2013-05-11,0.0,76
1142,USC00519397,2013-05-12,0.0,75
1143,USC00519397,2013-05-13,0.0,77
1144,USC00519397,2013-05-14,0.0,78
1145,USC00519397,2013-05-15,0.0,77
1146,USC00519397,2013-05-16,0.0,77
1147,USC00519397,2013-05-17,0.0,77
1148,USC00519397,2013-05-18,0.02,78
1149,USC00519397,2013-05-19,0.04,73
1150,USC00519397,2013-05-20,0.03,74
1151,USC00519397,2013-05-21,0.0,71
1152,USC00519397,2013-05-22,0.0,78
1153,USC00519397,2013-05-23,0.0,79
1154,USC00519397,2013-05-24,0.0,79
1155,USC00519397,2013-05-25,0.0,77
1156,USC00519397,2013-05-26,0.0,77
1157,USC00519397,2013-05-27,0.0,78
1158,USC00519397,2013-05-28,0.04,77
1159,USC00519397,2013-05-29,0.0,78
1160,USC00519397,2013-05-30,0.03,77
1161,USC00519397,2013-05-31,0.0,79
1162,USC00519397,2013-06-01,0.01,79
1163,USC00519397,2013-06-02,0.0,78
1164,USC00519397,2013-06-03,0.0,79
1165,USC00519397,2013-06-04,0.0,78
1166,USC00519397,2013-06-05,0.0,78
1167,USC00519397,2013-06-06,0.0,79
1168,USC00519397,2013-06-07,0.0,77
1169,USC00519397,2013-06-08,0.0,77
1170,USC00519397,2013-06-09,0.0,77
1171,USC00519397,2013-06-10,0.0,77
1172,USC00519397,2013-06-11,0.0,77
1173,USC00519397,2013-06-12,0.0,78
1174,USC00519397,2013-06-13,0.0,77
1175,USC00519397,2013-06-14,0.37,76
1176,USC00519397,2013-06-15,0.0,78
1177,USC00519397,2013-06-16,0.0,78
1178,USC00519397,2013-06-17,0.0,77
1179,USC00519397,2013-06-18,0.01,78
1180,USC00519397,2013-06-19,0.0,78
1181,USC00519397,2013-06-20,0.04,73
1182,USC00519397,2013-06-21,0.12,76
1183,USC00519397,2013-06-22,0.04,77
1184,USC00519397,2013-06-23,0.02,75
1185,USC00519397,2013-06-24,0.35,76
1186,USC00519397,2013-06-25,0.03,74
1187,USC00519397,2013-06-26,0.01,75
1188,USC00519397,2013-06-27,0.0,77
1189,USC00519397,2013-06-28,0.0,76
1190,USC00519397,2013-06-29,0.03,77
1191,USC00519397,2013-06-30,0.01,78
1192,USC00519397,2013-07-01,0.0,78
1193,USC00519397,2013-07-02,0.0,77
1194,USC00519397,2013-07-03,0.03,77
1195,USC00519397,2013-07-04,0.0,78
1196,USC00519397,2013-07-05,0.0,73
1197,USC00519397,2013-07-06,0.0,76
1198,USC00519397,2013-07-07,0.0,75
1199,USC00519397,2013-07-08,0.0,79
1200,USC00519397,2013-07-09,0.0,80
1201,USC00519397,2013-07-10,0.0,79
1202,USC00519397,2013-07-11,0.03,77
1203,USC00519397,2013-07-12,0.01,79
1204,USC00519397,2013-07-13,0.0,78
1205,USC00519397,2013-07-14,0.0,78
1206,USC00519397,2013-07-15,0.0,78
1207,USC00519397,2013-07-16,0.0,78
1208,USC00519397,2013-07-17,0.0,78
1209,USC00519397,2013-07-18,0.0,78
1210,USC00519397,2013-07-19,0.0,78
1211,USC00519397,2013-07-20,0.0,78
1212,USC00519397,2013-07-21,0.07,78
1213,USC00519397,2013-07-22,0.0,79
1214,USC00519397,2013-07-23,0.0,77
1215,USC00519397,2013-07-25,0.0,78
1216,USC00519397,2013-07-26,0.0,78
1217,USC00519397,2013-07-27,0.0,78
1218,USC00519397,2013-07-28,0.02,76
1219,USC00519397,2013-07-29,0.06,78
1220,USC00519397,2013-07-30,0.74,79
1221,USC00519397,2013-07-31,0.01,79
1222,USC00519397,2013-08-01,0.02,79
1223,USC00519397,2013-08-02,0.0,78
1224,USC00519397,2013-08-03,0.0,78
1225,USC00519397,2013-08-04,0.0,77
1226,USC00519397,2013-08-05,0.0,79
1227,USC00519397,2013-08-06,0.0,79
1228,USC00519397,2013-08-07,0.0,79
1229,USC00519397,2013-08-08,0.0,79
1230,USC00519397,2013-08-09,0.0,78
1231,USC00519397,2013-08-10,0.03,76
1232,USC00519397,2013-08-11,0.05,79
1233,USC00519397,2013-08-12,0.0,79
1234,USC00519397,2013-08-13,0.0,79
1235,USC00519397,2013-08-14,0.02,78
1236,USC00519397,2013-08-15,0.0,78
1237,USC00519397,2013-08-16,0.01,76
1238,USC00519397,2013-08-17,0.0,78
1239,USC00519397,2013-08-18,0.0,78
1240,USC00519397,2013-08-19,0.0,77
1241,USC00519397,2013-08-20,0.0,74
1242,USC00519397,2013-08-21,0.25,77
1243,USC00519397,2013-08-22,0.0,79
1244,USC00519397,2013-08-23,0.0,77
1245,USC00519397,2013-08-24,0.0,79
1246,USC00519397,2013-08-25,0.0,80
1247,USC00519397,2013-08-26,0.0,80
1248,USC00519397,2013-08-27,0.0,79
1249,USC00519397,2013-08-28,0.0,76
1250,USC00519397,2013-08-29,0.0,79
1251,USC00519397,2013-08-30,0.0,78
1252,USC00519397,2013-08-31,0.0,79
1253,USC00519397,2013-09-01,0.02,78
1254,USC00519397,2013-09-02,0.0,79
1255,USC00519397,2013-09-03,0.0,79
1256,USC00519397,2013-09-04,0.0,77
1257,USC00519397,2013-09-05,0.0,74
1258,USC00519397,2013-09-06,0.0,74
1259,USC00519397,2013-09-07,0.14,75
1260,USC00519397,2013-09-08,0.01,80
1261,USC00519397,2013-09-09,0.0,79
1262,USC00519397,2013-09-10,0.0,78
1263,USC00519397,2013-09-11,0.0,79
1264,USC00519397,2013-09-12,0.03,78
1265,USC00519397,2013-09-13,0.02,78
1266,USC00519397,2013-09-14,0.14,83
1267,USC00519397,2013-09-15,0.01,79
1268,USC00519397,2013-09-16,0.0,70
1269,USC00519397,2013-09-17,0.02,76
1270,USC00519397,2013-09-18,0.14,78
1271,USC00519397,2013-09-19,0.02,78
1272,USC00519397,2013-09-20,0.0,80
1273,USC00519397,2013-09-21,0.02,77
1274,USC00519397,2013-09-22,0.02,79
1275,USC00519397,2013-09-23,0.01,77
1276,USC00519397,2013-09-24,0.01,78
1277,USC00519397,2013-09-25,0.25,79
1278,USC00519397,2013-09-26,0.07,78
1279,USC00519397,2013-09-27,0.0,79
1280,USC00519397,2013-09-28,0.0,79
1281,USC00519397,2013-09-29,0.08,78
1282,USC00519397,2013-09-30,0.02,79
1283,USC00519397,2013-10-01,0.0,79
1284,USC00519397,2013-10-02,0.0,80
1285,USC00519397,2013-10-03,0.0,81
1286,USC00519397,2013-10-04,0.0,80
1287,USC00519397,2013-10-05,0.0,74
1288,USC00519397,2013-10-06,0.0,78
1289,USC00519397,2013-10-07,0.0,80
1290,USC00519397,2013-10-08,0.0,79
1291,USC00519397,2013-10-09,0.0,79
1292,USC00519397,2013-10-10,0.0,78
1293,USC00519397,2013-10-11,0.0,78
1294,USC00519397,2013-10-12,0.0,77
1295,USC00519397,2013-10-13,0.0,76
1296,USC00519397,2013-10-14,0.18,73
1297,USC00519397,2013-10-15,0.02,74
1298,USC00519397,2013-10-16,0.0,75
1299,USC00519397,2013-10-17,0.0,74
1300,USC00519397,2013-10-18,0.0,75
1301,USC00519397,2013-10-19,0.0,71
1302,USC00519397,2013-10-20,0.0,73
1303,USC00519397,2013-10-21,0.0,72
1304,USC00519397,2013-10-22,0.0,73
1305,USC00519397,2013-10-23,0.0,74
